10.86,-0.236,-0.362674,-0.112562,0.112982
10.88,-0.213,-0.312783,-0.118818,0.110543
10.9,-0.23,-0.285188,-0.124521,0.107995
10.92,-0.295,-0.288459,-0.130291,0.105332
10.94,-0.367,-0.314639,-0.136583,0.102537
10.96,-0.439,-0.356093,-0.143705,0.0995917
10.98,-0.452,-0.388062,-0.151467,0.0964848
11,-0.451,-0.409041,-0.159647,0.09321
11.02,-0.393,-0.403694,-0.167721,0.0897748
11.04,-0.291,-0.366129,-0.175044,0.0862007
11.06,-0.143,-0.291753,-0.180879,0.0825248
11.08,-0.0001,-0.194535,-0.18477,0.0787905
11.1,0.0927,-0.09879,-0.186745,0.0750358
11.12,0.168,-0.00985985,-0.186943,0.071295
11.14,0.146,0.0420935,-0.186101,0.0675814
11.16,0.119,0.067729,-0.184746,0.0639001
11.18,0.0789,0.0714528,-0.183317,0.060248
11.2,0.0442,0.0623686,-0.18207,0.0566191
11.22,0.0595,0.0614124,-0.180842,0.0530145
11.24,0.12,0.0809416,-0.179223,0.0494463
11.26,0.193,0.118294,-0.176857,0.0459328
11.28,0.218,0.15153,-0.173826,0.0424866
11.3,0.246,0.18302,-0.170166,0.0391199
11.32,0.244,0.203346,-0.166099,0.0358386
11.34,0.264,0.223564,-0.161628,0.0326507
11.36,0.267,0.238043,-0.156867,0.029561
11.38,0.289,0.255028,-0.151766,0.0265767
11.4,0.33,0.280019,-0.146166,0.0237094
11.42,0.385,0.315013,-0.139866,0.0209751
11.44,0.455,0.361675,-0.132632,0.0183947
11.46,0.531,0.418117,-0.12427,0.015993
11.48,0.568,0.468078,-0.114908,0.0137884
11.5,0.579,0.505052,-0.104807,0.0117933
11.52,0.529,0.513035,-0.0945464,0.010005
11.54,0.419,0.48169,-0.0849126,0.00840306
11.56,0.272,0.411793,-0.0766767,0.00695189
11.58,0.195,0.339529,-0.0698862,0.00562207
11.6,0.183,0.287352,-0.0641391,0.00439676
11.62,0.2,0.258235,-0.0589744,0.00326892
11.64,0.246,0.254157,-0.0538913,0.00224192
11.66,0.278,0.262104,-0.0486492,0.00132136
11.68,0.311,0.278403,-0.0430811,0.000515418
11.7,0.334,0.296935,-0.0371424,-0.000168044
11.72,0.344,0.312624,-0.03089,-0.000723319
11.74,0.362,0.329082,-0.0243083,-0.00114367
11.76,0.365,0.341055,-0.0174872,-0.0014252
11.78,0.335,0.339037,-0.0107065,-0.00157152
11.8,0.303,0.327024,-0.004166,-0.00158944
11.82,0.21,0.288016,0.00159432,-0.00149995
11.84,0.133,0.236344,0.00632121,-0.00132626
11.86,0.0034,0.158696,0.00949513,-0.00110462
11.88,-0.139,0.0594641,0.0106844,-0.000879034
11.9,-0.221,-0.0340239,0.0100039,-0.000685761
11.92,-0.231,-0.0996826,0.00801028,-0.000545492
11.94,-0.186,-0.128455,0.00544118,-0.000462359
11.96,-0.1,-0.11897,0.00306178,-0.000424918
11.98,0.0499,-0.06268,0.00180818,-0.00040129
12,0.105,-0.00678669,0.00167244,-0.000369199
12.02,0.13,0.0388089,0.00244862,-0.000312464
12.04,0.141,0.0728726,0.00390607,-0.000219768
12.06,0.173,0.106248,0.00603104,-7.7898e-005
12.08,0.174,0.128832,0.00860768,0.000120022
12.1,0.171,0.142888,0.0114654,0.000377909
12.12,0.147,0.144259,0.0143506,0.000693773
12.14,0.109,0.132506,0.0170007,0.00106029
12.16,0.0395,0.101504,0.0190308,0.00146121
12.18,-0.1,0.0343359,0.0197175,0.00186242
12.2,-0.215,-0.048776,0.018742,0.00222751
12.22,-0.277,-0.124851,0.016245,0.00252744
12.24,-0.315,-0.188234,0.0124803,0.0027394
12.26,-0.324,-0.233489,0.00781054,0.00284891
12.28,-0.297,-0.254659,0.00271735,0.00285233
12.3,-0.239,-0.24944,-0.00227144,0.00275701
12.32,-0.194,-0.23096,-0.00689064,0.00257301
12.34,-0.066,-0.175973,-0.0104101,0.00232961
12.36,0.0667,-0.0950821,-0.0123117,0.00206436
12.38,0.0819,-0.0360881,-0.0130335,0.00179647
12.4,0.0271,-0.0150254,-0.013334,0.00152678
12.42,-0.0776,-0.0358836,-0.0140517,0.00123857
12.44,-0.205,-0.0922557,-0.0158968,0.000902187
12.46,-0.245,-0.143171,-0.0187602,0.000498349
12.48,-0.275,-0.187114,-0.0225025,1.08762e-005
12.5,-0.284,-0.219409,-0.0268907,-0.000570819
12.52,-0.219,-0.219273,-0.0312761,-0.0012402
12.54,-0.127,-0.188515,-0.0350464,-0.00197883
12.56,-0.0513,-0.142777,-0.037902,-0.00276542
12.58,0.0239,-0.0872179,-0.0396463,-0.00357579
12.6,0.0741,-0.0334453,-0.0403152,-0.00438878
12.62,0.142,0.0250365,-0.0398145,-0.00518007
12.64,0.172,0.0740243,-0.038334,-0.00593194
12.66,0.195,0.11435,-0.036047,-0.00663001
12.68,0.17,0.1329,-0.033389,-0.00727121
12.7,0.0125,0.0927665,-0.0315337,-0.00788333
12.72,-0.15,0.0118443,-0.0312968,-0.0085069
12.74,-0.25,-0.0754371,-0.0328055,-0.0091781
12.76,-0.292,-0.147625,-0.035758,-0.00992278
12.78,-0.322,-0.20575,-0.039873,-0.0107614
12.8,-0.337,-0.2495,-0.044863,-0.0117086
12.82,-0.332,-0.277,-0.050403,-0.012772
12.84,-0.264,-0.272667,-0.0558564,-0.0139437
12.86,-0.156,-0.233778,-0.0605319,-0.0152011
12.88,-0.106,-0.191185,-0.0643556,-0.0165264
12.9,-0.0834,-0.155257,-0.0674608,-0.0179067
12.92,-0.0782,-0.129571,-0.0700522,-0.0193336
12.94,-0.106,-0.121714,-0.0724865,-0.0208077
12.96,-0.116,-0.11981,-0.0748826,-0.0223293
12.98,-0.113,-0.11754,-0.0772334,-0.0238975
13,-0.0852,-0.10676,-0.0793686,-0.0255062
13.02,-0.045,-0.0861733,-0.0810921,-0.0271453
13.04,0.0151,-0.0524155,-0.0821404,-0.0287986
13.06,0.0427,-0.0207103,-0.0825546,-0.0304538
13.08,0.0529,0.00382649,-0.0824781,-0.0321026
13.1,0.0355,0.0143843,-0.0821904,-0.0337436
13.12,0.0131,0.0139562,-0.0819113,-0.035379
13.14,-0.0093,0.00620422,-0.0817872,-0.0370135
13.16,-0.0316,-0.00639719,-0.0819151,-0.0386531
13.18,-0.0065,-0.00643147,-0.0820438,-0.0402952
13.2,0.0486,0.0119124,-0.0818055,-0.041929
13.22,0.0912,0.0383416,-0.0810387,-0.0435421
13.24,0.136,0.0708944,-0.0796208,-0.0451203
13.26,0.251,0.13093,-0.0770022,-0.0466342
13.28,0.372,0.211286,-0.0727765,-0.0480474
13.3,0.467,0.296524,-0.066846,-0.0493251
13.32,0.562,0.385016,-0.0591457,-0.050431
13.34,0.609,0.459677,-0.0499521,-0.0513381
13.36,0.622,0.513785,-0.0396764,-0.0520288
13.38,0.597,0.541523,-0.028846,-0.0524975
13.4,0.462,0.515016,-0.0185457,-0.0527654
13.42,0.352,0.460677,-0.00933211,-0.0528599
13.44,0.202,0.374451,-0.00184308,-0.0528219
13.46,0.102,0.283634,0.0038296,-0.0526885
13.48,0.055,0.207423,0.00797806,-0.0524875
13.5,0.0151,0.143315,0.0108444,-0.0522419
13.52,-0.0099,0.0922435,0.0126892,-0.0519697
13.54,-0.0098,0.058229,0.0138538,-0.051681
13.56,0.0153,0.0439193,0.0147322,-0.0513776
13.58,0.0279,0.0385795,0.0155038,-0.0510598
13.6,0.0429,0.0400197,0.0163042,-0.0507257
13.62,0.043,0.0410131,0.0171244,-0.050375
13.64,0.068,0.0500087,0.0181246,-0.0500025
13.66,0.0931,0.0643725,0.0194121,-0.0496014
13.68,0.101,0.0765817,0.0209437,-0.0491672
13.7,0.128,0.0937211,0.0228181,-0.0486921
13.72,0.163,0.116814,0.0251544,-0.0481656
13.74,0.163,0.132209,0.0277986,-0.0475832
13.76,0.0559,0.106773,0.0299341,-0.0469632
13.78,-0.129,0.028182,0.0304977,-0.0463476
13.8,-0.162,-0.035212,0.0297935,-0.0457588
13.82,-0.149,-0.0731414,0.0283306,-0.0452068
13.84,-0.146,-0.0974276,0.0263821,-0.0446986
13.86,-0.144,-0.112952,0.024123,-0.0442387
13.88,-0.146,-0.123968,0.0216437,-0.0438307
13.9,-0.161,-0.136312,0.0189174,-0.0434796
13.92,-0.151,-0.141208,0.0160933,-0.043186
13.94,-0.139,-0.140472,0.0132839,-0.0429484
13.96,-0.104,-0.128315,0.0107176,-0.0427597
13.98,-0.0763,-0.110976,0.00849803,-0.0426119
14,0.0188,-0.0677176,0.00714368,-0.0424826
14.02,0.0638,-0.0238784,0.00666611,-0.042354
14.04,0.0988,0.0170144,0.0070064,-0.0422105
14.06,0.131,0.0550096,0.00810659,-0.0420374
14.08,0.154,0.0880064,0.00986672,-0.0418224
14.1,0.171,0.115671,0.0121801,-0.0415557
14.12,0.164,0.131781,0.0148158,-0.041233
14.14,0.121,0.128187,0.0173795,-0.0408598
14.16,0.0563,0.104225,0.019464,-0.0404497
14.18,-0.111,0.0324832,0.0201137,-0.0400409
14.2,-0.269,-0.0680112,0.0187534,-0.0396795
14.22,-0.374,-0.170007,0.0153533,-0.0394064
14.24,-0.419,-0.253005,0.0102932,-0.0392511
14.26,-0.376,-0.294003,0.00441311,-0.0392217
14.28,-0.304,-0.297336,-0.0015336,-0.0393118
14.3,-0.179,-0.25789,-0.00669141,-0.0394972
14.32,-0.0289,-0.18156,-0.0103226,-0.03974
14.34,0.104,-0.0863735,-0.0120501,-0.0399983
14.36,0.156,-0.00558232,-0.0121617,-0.0402426
14.38,0.201,0.0632784,-0.0108962,-0.0404479
14.4,0.201,0.109186,-0.00871245,-0.0406003
14.42,0.176,0.131457,-0.0060833,-0.0406957
14.44,0.131,0.131305,-0.00345721,-0.0407385
14.46,0.0184,0.0936698,-0.00158381,-0.0407515
14.48,-0.0692,0.0393799,-0.000796215,-0.0407595
14.5,-0.129,-0.0167467,-0.00113115,-0.0407855
14.52,-0.162,-0.0651645,-0.00243444,-0.0408472
14.54,-0.147,-0.092443,-0.0042833,-0.0409514
14.56,-0.0794,-0.0880953,-0.00604521,-0.0410899
14.58,0.0305,-0.0485635,-0.00701648,-0.0412399
14.6,0.143,0.015291,-0.00671066,-0.0413711
14.62,0.253,0.0945273,-0.00482011,-0.0414486
14.64,0.34,0.176352,-0.00129308,-0.0414392
14.66,0.388,0.246901,0.00364494,-0.0413169
14.68,0.368,0.287267,0.00939029,-0.0410717
14.7,0.343,0.305845,0.0155072,-0.0407003
14.72,0.323,0.311563,0.0217385,-0.0402033
14.74,0.302,0.308376,0.027906,-0.0395835
14.76,0.287,0.30125,0.033931,-0.0388446
14.78,0.292,0.298167,0.0398943,-0.0379871
14.8,0.3,0.298778,0.0458699,-0.0370099
14.82,0.305,0.300852,0.0518869,-0.035912
14.84,0.309,0.303568,0.0579583,-0.0346921
14.86,0.309,0.305379,0.0640658,-0.0333497
14.88,0.324,0.311586,0.0702976,-0.0318815
14.9,0.342,0.321724,0.076732,-0.0302825
14.92,0.307,0.316816,0.0830683,-0.0285578
14.94,0.239,0.290877,0.0888859,-0.0267219
14.96,0.151,0.244252,0.0937709,-0.0247976
14.98,0.0161,0.168201,0.0971349,-0.0228213
15,-0.0965,0.0799675,0.0987343,-0.0208306
15.02,-0.274,-0.0380217,0.0979739,-0.0188787
15.04,-0.322,-0.132681,0.0953202,-0.0169988
15.06,-0.329,-0.198121,0.0913578,-0.0152113
15.08,-0.289,-0.228414,0.0867895,-0.0135212
15.1,-0.252,-0.236276,0.082064,-0.0119272
15.12,-0.177,-0.216517,0.0777337,-0.0104158
15.14,-0.135,-0.189345,0.0739468,-0.00897473
15.16,-0.09,-0.15623,0.0708222,-0.00758953
15.18,-0.0227,-0.11172,0.0685878,-0.00624012
15.2,0.0147,-0.06958,0.0671962,-0.00491011
15.22,0.067,-0.0240533,0.0667151,-0.00358062
15.24,0.0993,0.0170644,0.0670564,-0.00223608
15.26,0.0742,0.0361096,0.0677786,-0.000873286
15.28,0.009,0.027073,0.0683201,0.00049853
15.3,-0.111,-0.0189513,0.067941,0.00185356
15.32,-0.176,-0.0713008,0.066515,0.0031696
15.34,-0.211,-0.117867,0.0641577,0.00442918
15.36,-0.239,-0.158245,0.0609928,0.00561739
15.38,-0.259,-0.19183,0.0571562,0.00672215
15.4,-0.26,-0.214553,0.0528651,0.00773654
15.42,-0.252,-0.227036,0.0483244,0.00865762
15.44,-0.242,-0.232024,0.0436839,0.00948489
15.46,-0.22,-0.228016,0.0391236,0.0102218
15.48,-0.19,-0.215344,0.0348167,0.010875
15.5,-0.143,-0.191229,0.0309922,0.0114566
15.52,-0.0981,-0.160186,0.0277884,0.0119804
15.54,-0.0733,-0.131224,0.025164,0.0124574
15.56,-0.061,-0.107816,0.0230076,0.012896
15.58,-0.0662,-0.0939441,0.0211288,0.0132998
15.6,-0.0539,-0.080596,0.0195168,0.013674
15.62,-0.0366,-0.0659307,0.0181982,0.0140248
15.64,-0.0119,-0.0479205,0.0172398,0.01436
15.66,0.0554,-0.0134803,0.0169702,0.0146967
15.68,0.0952,0.0227464,0.0174251,0.0150497
15.7,0.188,0.077831,0.0189818,0.0154449
15.72,0.262,0.139221,0.0217662,0.0159081
15.74,0.34,0.206147,0.0258891,0.0164671
15.76,0.372,0.261431,0.0311177,0.0171418
15.78,0.394,0.305621,0.0372302,0.0179475
15.8,0.381,0.330747,0.0438451,0.0188905
15.82,0.351,0.337498,0.0505951,0.0199699
15.84,0.283,0.319332,0.0569817,0.0211734
15.86,0.211,0.283221,0.0626461,0.022483
15.88,0.155,0.240481,0.0674558,0.0238802
15.9,0.0776,0.186187,0.0711795,0.025341
15.92,0.0374,0.136591,0.0739113,0.0268466
15.94,0.0047,0.0926276,0.0757639,0.0283804
15.96,-0.0206,0.0548851,0.0768616,0.0299286
15.98,-0.0483,0.0204901,0.0772714,0.0314781
16,-0.0911,-0.0167067,0.0769373,0.0330135
16.02,-0.131,-0.0548044,0.0758412,0.0345194
16.04,-0.159,-0.0895362,0.0740504,0.0359825
16.06,-0.164,-0.114357,0.0717633,0.0373949
16.08,-0.145,-0.124572,0.0692719,0.0387554
16.1,-0.0574,-0.102181,0.0672282,0.0400795
16.12,0.0273,-0.0590208,0.0660478,0.0413887
16.14,0.104,-0.00468045,0.0659542,0.0427068
16.16,0.199,0.0632131,0.0672185,0.0440639
16.18,0.254,0.126809,0.0697547,0.0454843
16.2,0.299,0.184206,0.0734388,0.0469899
16.22,0.326,0.231471,0.0780682,0.0485976
16.24,0.323,0.26198,0.0833078,0.0503161
16.26,0.298,0.273987,0.0887875,0.0521467
16.28,0.182,0.243325,0.093654,0.0540684
16.3,0.0247,0.17045,0.097063,0.0560438
16.32,-0.0806,0.0867666,0.0987983,0.0580371
16.34,-0.121,0.0175111,0.0991486,0.0600236
16.36,-0.124,-0.0296593,0.0985554,0.0619887
16.38,-0.094,-0.0511061,0.0975333,0.0639292
16.4,-0.0293,-0.0438375,0.0966565,0.0658536
16.42,0.0153,-0.024125,0.096174,0.0677722
16.44,0.0325,-0.00524993,0.096069,0.0696925
16.46,-0.0603,-0.0236,0.095597,0.0715998
16.48,-0.168,-0.0717333,0.0941623,0.0734687
16.5,-0.263,-0.135489,0.0914526,0.0752706
16.52,-0.281,-0.183993,0.0877727,0.0769893
16.54,-0.254,-0.207328,0.0836262,0.0786203
16.56,-0.237,-0.217219,0.0792818,0.0801625
16.58,-0.252,-0.228813,0.0747055,0.0816109
16.6,-0.265,-0.240875,0.069888,0.0829605
16.62,-0.285,-0.255583,0.0647764,0.0842049
16.64,-0.296,-0.269056,0.0593952,0.085339
16.66,-0.279,-0.27237,0.0539478,0.0863634
16.68,-0.234,-0.25958,0.0487562,0.0872867
16.7,-0.197,-0.23872,0.0439818,0.0881185
16.72,-0.127,-0.20148,0.0399522,0.0888773
16.74,-0.06,-0.15432,0.0368658,0.0895837
16.76,0.0071,-0.100513,0.0348556,0.0902608
16.78,0.0793,-0.0405756,0.034044,0.0909335
16.8,0.139,0.019283,0.0344297,0.091626
16.82,0.191,0.0765219,0.0359601,0.0923605
16.84,0.213,0.122015,0.0384004,0.0931529
16.86,0.203,0.14901,0.0413806,0.0940103
16.88,0.177,0.15834,0.0445474,0.0949329
16.9,0.0546,0.12376,0.0470226,0.0958981
16.92,-0.0708,0.0589066,0.0482008,0.0968739
16.94,-0.169,-0.0170623,0.0478595,0.0978277
16.96,-0.204,-0.0793749,0.046272,0.0987373
16.98,-0.194,-0.117583,0.0439203,0.0995921
17,-0.155,-0.130056,0.0413192,0.100393
17.02,-0.0827,-0.11427,0.0390338,0.10115
17.04,-0.0156,-0.0813803,0.0374062,0.101882
17.06,0.034,-0.0429202,0.0365478,0.102605
17.08,0.0736,-0.00408012,0.0364662,0.103333
17.1,0.0907,0.0275133,0.0370165,0.104079
17.12,0.0753,0.0434422,0.0378853,0.104845
17.14,0.0524,0.0464281,0.0388139,0.105631
17.16,-0.0005,0.0307854,0.0394296,0.106426
17.18,-0.0434,0.00605695,0.0395507,0.107218
17.2,-0.0588,-0.015562,0.0392395,0.108
17.22,-0.0542,-0.0284413,0.0386707,0.108767
17.24,-0.0146,-0.0238276,0.0381941,0.109526
17.26,0.055,0.00244826,0.0382431,0.110292
17.28,0.135,0.0466322,0.0391757,0.111085
17.3,0.209,0.100755,0.0411908,0.111929
17.32,0.256,0.152503,0.0442409,0.112844
17.34,0.288,0.197669,0.0481943,0.113847
17.36,0.27,0.221779,0.0526298,0.114944
17.38,0.22,0.221186,0.0570536,0.11613
17.4,0.155,0.199124,0.0610361,0.11739
17.42,0.0641,0.154116,0.0641184,0.118703
17.44,-0.0613,0.0823107,0.0657646,0.120035
17.46,-0.149,0.00520709,0.0658687,0.121353
17.48,-0.19,-0.059862,0.0646715,0.122635
17.5,-0.215,-0.111575,0.06244,0.123861
17.52,-0.191,-0.13805,0.059679,0.125027
17.54,-0.154,-0.143366,0.0568117,0.126135
17.56,-0.156,-0.147578,0.0538601,0.127183
17.58,-0.142,-0.145718,0.0509458,0.128172
17.6,-0.127,-0.139479,0.0481562,0.129108
17.62,-0.11,-0.129653,0.0455631,0.129993
17.64,-0.0757,-0.111668,0.0433298,0.130837
17.66,-0.0212,-0.0815123,0.0416995,0.131655
17.68,0.0459,-0.0390415,0.0409187,0.132465
17.7,-0.0021,-0.0267277,0.0403841,0.133268
17.72,-0.085,-0.0461518,0.0394611,0.134048
17.74,-0.118,-0.0701012,0.0380591,0.134795
17.76,-0.119,-0.0864008,0.0363311,0.135504
17.78,-0.0814,-0.0847338,0.0346364,0.13618
17.8,-0.0094,-0.0596226,0.0334439,0.136837
17.82,0.0576,-0.0205484,0.033033,0.137494
17.84,0.0772,0.0120344,0.0332736,0.138161
17.86,0.107,0.0436896,0.0341474,0.138853
17.88,0.124,0.0704597,0.0355566,0.139578
17.9,0.131,0.0906398,0.0373694,0.140344
17.92,0.118,0.0997599,0.0393646,0.141151
17.94,0.0998,0.0997732,0.0413601,0.141998
17.96,0.0743,0.0912822,0.0431857,0.14288
17.98,-0.0087,0.0579548,0.0443448,0.143779
18,-0.164,-0.0160301,0.0440242,0.144656
18.02,-0.245,-0.0923534,0.0421772,0.145481
18.04,-0.263,-0.149236,0.0391924,0.146235
18.06,-0.248,-0.182157,0.0355493,0.14691
18.08,-0.221,-0.195105,0.0316472,0.147504
18.1,-0.192,-0.19407,0.0277658,0.14802
18.12,-0.165,-0.18438,0.0240782,0.148465
18.14,-0.148,-0.172253,0.0206331,0.148843
18.16,-0.103,-0.149169,0.0176498,0.149166
18.18,-0.0486,-0.115646,0.0153369,0.14945
18.2,0.0259,-0.0684639,0.0139676,0.149715
18.22,0.0804,-0.0188426,0.0135907,0.149983
18.24,0.112,0.0247716,0.0140862,0.15027
18.26,0.134,0.0611811,0.0153098,0.150589
18.28,0.156,0.0927874,0.0171655,0.15095
18.3,0.171,0.118858,0.0195427,0.151365
18.32,0.168,0.135239,0.0222475,0.151837
18.34,0.162,0.144159,0.0251307,0.152368
18.36,0.139,0.142439,0.0279794,0.152957
18.38,0.101,0.128626,0.030552,0.153593
18.4,0.0433,0.100184,0.0325557,0.154264
18.42,-0.0047,0.0652228,0.0338601,0.154955
18.44,-0.0427,0.0292486,0.0344451,0.155649
18.46,-0.0532,0.00176573,0.0344804,0.156339
18.48,-0.0562,-0.0175562,0.0341293,0.157018
18.5,-0.0292,-0.0214374,0.0337005,0.157688
18.52,-0.0173,-0.0200583,0.0332994,0.15835
18.54,-0.0028,-0.0143055,0.0330132,0.159008
18.56,-0.0008,-0.00980372,0.0328172,0.159662
18.58,-0.0113,-0.0103025,0.0326111,0.160312
18.6,-0.0319,-0.0175017,0.0322611,0.160954
18.62,-0.0124,-0.0158011,0.0319451,0.16159
18.64,0.0146,-0.00566741,0.0318317,0.162225
18.66,0.074,0.0208884,0.0322495,0.162874
18.68,0.149,0.0635923,0.0335213,0.163557
18.7,0.2,0.109062,0.0357026,0.164293
18.72,0.282,0.166708,0.0390367,0.165107
18.74,0.332,0.221805,0.0434728,0.166021
18.76,0.414,0.28587,0.0491902,0.167062
18.78,0.448,0.339913,0.0559885,0.16825
18.8,0.48,0.386609,0.0637207,0.169602
18.82,0.465,0.412739,0.0719755,0.171124
18.84,0.412,0.412493,0.0802253,0.172811
18.86,0.314,0.379662,0.0878185,0.174643
18.88,0.191,0.316775,0.094154,0.176589
18.9,0.09,0.241183,0.0989777,0.178617
18.92,-0.0105,0.157289,0.102123,0.180691
18.94,-0.056,0.0861924,0.103847,0.182785
18.96,-0.0466,0.0419283,0.104686,0.184887
18.98,-0.0397,0.0147189,0.10498,0.18699
19,-0.0202,0.0030792,0.105042,0.189091
19.02,-0.0233,-0.00571385,0.104928,0.191189
19.04,-0.0363,-0.0159092,0.104609,0.193278
19.06,-0.0469,-0.0262395,0.104085,0.195354
19.08,-0.0374,-0.0299597,0.103485,0.197418
19.1,-0.013,-0.0243065,0.102999,0.199473
19.12,0.0065,-0.0140378,0.102719,0.201525
19.14,0.0359,0.00260808,0.102771,0.203581
19.16,0.0203,0.00850534,0.102941,0.205641
19.18,-0.0277,-0.00356312,0.10287,0.207698
19.2,-0.0883,-0.0318086,0.102233,0.209736
19.22,-0.129,-0.0642058,0.100949,0.211742
19.24,-0.154,-0.0941372,0.0990665,0.213705
19.26,-0.19,-0.126091,0.0965447,0.21561
19.28,-0.213,-0.155061,0.0934434,0.217448
19.3,-0.236,-0.182041,0.0898026,0.219208
19.32,-0.224,-0.196027,0.0858821,0.220886
19.34,-0.192,-0.194685,0.0819884,0.222487
19.36,-0.125,-0.171456,0.0785593,0.224024
19.38,-0.0859,-0.142938,0.0757005,0.22551
19.4,-0.0764,-0.120758,0.0732853,0.226951
19.42,-0.057,-0.0995056,0.0712952,0.228357
19.44,-0.0476,-0.0822037,0.0696512,0.229734
19.46,-0.0381,-0.0675025,0.0683011,0.231086
19.48,-0.0387,-0.0579017,0.0671431,0.232417
19.5,-0.0493,-0.0550345,0.0660424,0.233727
19.52,-0.0674,-0.0591563,0.0648593,0.235013
19.54,-0.118,-0.078771,0.0632838,0.236263
19.56,-0.186,-0.114514,0.0609936,0.23746
19.58,-0.239,-0.156009,0.0578734,0.238586
19.6,-0.275,-0.195673,0.0539599,0.239626
19.62,-0.28,-0.223782,0.0494843,0.240571
19.64,-0.263,-0.236855,0.0447472,0.241418
19.66,-0.241,-0.238236,0.0399825,0.24217
19.68,-0.222,-0.232824,0.035326,0.24283
19.7,-0.208,-0.22455,0.030835,0.243402
19.72,-0.201,-0.2167,0.026501,0.243889
19.74,-0.186,-0.206466,0.0223717,0.244295
19.76,-0.174,-0.195644,0.0184588,0.244625
19.78,-0.155,-0.182096,0.0148169,0.244885
19.8,-0.105,-0.156397,0.0116889,0.245087
19.82,-0.076,-0.129598,0.00909694,0.245243
19.84,-0.0191,-0.0927655,0.00724163,0.24537
19.86,0.0128,-0.057577,0.00609009,0.24548
19.88,0.0722,-0.014318,0.00580373,0.245593
19.9,0.139,0.036788,0.00653948,0.245731
19.92,0.181,0.0848586,0.00823666,0.245913
19.94,0.203,0.124239,0.0107214,0.246152
19.96,0.187,0.145159,0.0136246,0.246454
19.98,0.162,0.150773,0.0166401,0.246817
20,0.106,0.135849,0.0193571,0.247231
20.02,0.0732,0.114966,0.0216564,0.247687
20.04,-0.0649,0.0550105,0.0227566,0.248153
20.06,-0.136,-0.00865965,0.0225834,0.248603
20.08,-0.124,-0.0471064,0.0216413,0.249027
20.1,-0.127,-0.0737376,0.0201665,0.249415
20.12,-0.105,-0.0841584,0.0184833,0.249768
20.14,-0.0678,-0.0787056,0.0169092,0.250091
20.16,-0.0134,-0.0569371,0.0157705,0.250395
20.18,0.036,-0.0259581,0.0152513,0.250694
20.2,0.0779,0.00866128,0.0154246,0.251005
20.22,0.135,0.0507742,0.01644,0.251344
20.24,0.114,0.0718495,0.017877,0.251716
20.26,0.101,0.0815663,0.0195084,0.252122
20.28,0.0456,0.0695775,0.0208999,0.252554
20.3,0.0175,0.0522184,0.0219443,0.253003
20.32,0.0344,0.0462789,0.0228698,0.25347
20.34,0.0788,0.0571193,0.0240122,0.253962
20.36,0.146,0.0867462,0.0257472,0.254494
20.38,0.135,0.102831,0.0278038,0.255071
20.4,0.122,0.109221,0.0299882,0.255692
20.42,0.074,0.0974803,0.0319378,0.25635
20.44,0.0434,0.0794536,0.0335269,0.257037
20.46,-0.0172,0.0472357,0.0344716,0.257736
20.48,-0.0503,0.0147238,0.0347661,0.258434
20.5,-0.0784,-0.0163175,0.0344397,0.25912
20.52,-0.0415,-0.0247117,0.0339455,0.259793
20.54,0.003,-0.0154744,0.033636,0.260463
20.56,0.0524,0.00715038,0.033779,0.26114
20.58,0.0943,0.0362003,0.034503,0.261837
20.6,0.129,0.0671335,0.0358457,0.262568
20.62,0.176,0.103422,0.0379141,0.263347
20.64,0.218,0.141615,0.0407464,0.26419
20.66,0.252,0.17841,0.0443146,0.265112
20.68,0.294,0.21694,0.0486534,0.266128
20.7,0.316,0.24996,0.0536526,0.267251
20.72,0.303,0.26764,0.0590054,0.268485
20.74,0.265,0.26676,0.0643406,0.269825
20.76,0.189,0.24084,0.0691574,0.271257
20.78,0.138,0.20656,0.0732886,0.272764
20.8,0.0604,0.15784,0.0764454,0.274324
20.82,-0.0377,0.09266,0.0782986,0.275909
20.84,-0.118,0.02244,0.0787474,0.277488
20.86,-0.154,-0.0363734,0.0780199,0.279041
20.88,-0.159,-0.0772489,0.076475,0.280555
20.9,-0.143,-0.099166,0.0744916,0.282025
20.92,-0.108,-0.102111,0.0724494,0.283454
20.94,-0.0937,-0.099307,0.0704633,0.284843
20.96,-0.0768,-0.0918047,0.0686272,0.286197
20.98,-0.0773,-0.0869699,0.0668878,0.287518
21,-0.0704,-0.0814466,0.0652589,0.288807
21.02,-0.086,-0.0829643,0.0635996,0.290062
21.04,-0.0841,-0.0833428,0.0619327,0.291284
21.06,-0.0971,-0.0879286,0.0601741,0.29247
21.08,-0.115,-0.0969524,0.0582351,0.293615
21.1,-0.131,-0.108302,0.0560691,0.294715
21.12,-0.159,-0.125201,0.053565,0.295761
21.14,-0.234,-0.161467,0.0503357,0.296736
21.16,-0.28,-0.200978,0.0463161,0.297622
21.18,-0.298,-0.233319,0.0416498,0.298408
21.2,-0.309,-0.258546,0.0364788,0.299086
21.22,-0.314,-0.277031,0.0309382,0.299649
21.24,-0.322,-0.29202,0.0250978,0.300093
21.26,-0.328,-0.304014,0.0190175,0.300412
21.28,-0.323,-0.310342,0.0128107,0.300607
21.3,-0.322,-0.314228,0.00652613,0.300674
21.32,-0.312,-0.313486,0.000256419,0.300617
21.34,-0.293,-0.306657,-0.00587672,0.300438
21.36,-0.248,-0.287105,-0.0116188,0.300148
