0.0457,0.145445
0.0531,0.125668
0.068,0.105582
0.0829,0.0860668
0.0954,0.0678206
0.108,0.0515704
0.11,0.0373617
0.105,0.02513
0.0851,0.0141382
0.07,0.00439972
0.0599,-0.0039736
0.0449,-0.0113488
0.0298,-0.017953
0.0298,-0.023158
0.0347,-0.0265999
0.0472,-0.0276931
0.0521,-0.0266122
0.0696,-0.0226111
0.0845,-0.0155989
0.0919,-0.00590573
0.0919,0.00590029
0.107,0.020322
0.112,0.0367141
0.117,0.0547286
0.137,0.0748495
0.152,0.0967186
0.167,0.120109
0.172,0.14419
0.182,0.168754
0.152,0.191131
0.109,0.209352
0.0716,0.222351
0.0391,0.229329
0.039,0.231355
0.064,0.229972
0.0815,0.225519
0.089,0.218066
0.0815,0.207222
0.0515,0.191894
0.0115,0.17129
-0.046,0.144097
-0.076,0.111352
-0.0585,0.0760178
-0.046,0.0392053
-0.036,0.00204266
-0.0285,-0.034431
-0.036,-0.0700042
-0.041,-0.103867
-0.061,-0.136215
-0.086,-0.167078
-0.101,-0.195786
-0.0859,-0.220346
-0.0634,-0.239485
-0.0359,-0.252061
-0.0184,-0.257865
0.0216,-0.255251
0.0542,-0.243988
0.0667,-0.224976
0.0767,-0.198771
0.0693,-0.167002
0.0568,-0.131113
0.0318,-0.0931531
0.0519,-0.052171
0.0619,-0.00936053
0.082,0.0349818
0.087,0.0793398
0.0895,0.122593
0.0796,0.163054
0.0646,0.199273
0.0397,0.22955
0.0198,0.252995
0.0373,0.270893
0.0974,0.285854
0.135,0.297805
0.153,0.306359
0.138,0.309974
0.113,0.307775
0.0977,0.29994
0.0827,0.286485
0.0603,0.267128
0.0829,0.24456
0.0929,0.219284
0.123,0.193412
0.126,0.166801
0.133,0.140439
0.116,0.113774
0.108,0.0875693
0.0934,0.0618845
0.076,0.0368179
0.0461,0.0118253
0.0037,-0.0139336
-0.0237,-0.0399879
-0.0586,-0.0667912
-0.0785,-0.0936614
-0.113,-0.121258
-0.123,-0.148326
-0.118,-0.173602
-0.116,-0.196564
-0.113,-0.216611
-0.105,-0.232978
-0.105,-0.245637
-0.108,-0.25457
-0.115,-0.259976
-0.14,-0.263041
-0.145,-0.26324
-0.152,-0.2609
-0.147,-0.255648
-0.13,-0.246897
-0.0995,-0.233785
-0.0818,-0.216753
-0.0517,-0.195202
-0.0316,-0.169638
-0.0015,-0.139753
-0.0089,-0.107828
-0.0062,-0.0743271
-0.0186,-0.0409302
-0.0535,-0.0100569
-0.0708,0.0177471
-0.0932,0.0411708
-0.113,0.0593671
-0.11,0.0728679
-0.0778,0.0832349
-0.0377,0.0915644
-0.025,0.0971431
0.0076,0.101375
0.0327,0.104579
0.0629,0.107623
0.093,0.111182
0.116,0.115491
0.136,0.120816
0.146,0.126918
0.139,0.132895
0.126,0.138087
0.109,0.141836
0.0991,0.144084
0.122,0.146452
0.147,0.149568
0.175,0.154121
0.182,0.159446
0.222,0.167446
0.253,0.178314
0.285,0.192514
0.303,0.209578
0.298,0.228121
0.288,0.247224
0.261,0.265174
0.249,0.281751
0.231,0.295948
0.209,0.306814
0.194,0.314043
0.179,0.317202
0.157,0.315572
0.132,0.308631
0.117,0.296676
0.0999,0.279672
0.0751,0.257341
0.0653,0.23065
0.0804,0.201584
0.0981,0.171464
0.121,0.141808
0.136,0.113455
0.146,0.0871503
0.149,0.0633301
0.142,0.0420074
0.117,0.0224255
0.109,0.00536705
0.105,-0.00879544
0.0948,-0.0202568
0.0775,-0.0294828
0.0777,-0.0357431
0.0654,-0.0396889
0.0306,-0.042891
-0.0342,-0.0478741
-0.064,-0.0540617
-0.0463,-0.0592816
-0.036,-0.06342
-0.0309,-0.0664529
-0.0257,-0.0682079
-0.0379,-0.0695488
-0.0577,-0.0711941
-0.0875,-0.0741569
-0.0898,-0.0774855
-0.0821,-0.0805713
-0.0819,-0.083584
-0.0767,-0.0861606
-0.069,-0.087977
-0.0538,-0.0883936
-0.0311,-0.0866394
-0.0258,-0.0832612
-0.0031,-0.0772666
0.0071,-0.0690413
0.0173,-0.0586111
0.025,-0.0461924
0.0178,-0.0328218
0.0005,-0.0196189
-0.0318,-0.00819314
-0.0366,0.00200204
-0.0489,0.0102052
-0.0586,0.0161199
-0.0609,0.0198567
-0.0782,0.0204787
-0.113,0.0166387
-0.143,0.00799123
-0.165,-0.00538137
-0.205,-0.0245711
-0.255,-0.0504788
-0.272,-0.0815944
-0.264,-0.115969
-0.246,-0.151873
-0.241,-0.188661
-0.208,-0.223666
-0.186,-0.255886
-0.16,-0.283838
-0.173,-0.308554
-0.192,-0.330192
-0.182,-0.347126
-0.192,-0.359986
-0.202,-0.368836
-0.204,-0.373374
-0.189,-0.372707
-0.184,-0.36722
-0.173,-0.356738
-0.161,-0.341351
-0.12,-0.319644
-0.103,-0.292715
-0.0873,-0.261052
-0.0846,-0.225947
-0.0868,-0.188596
-0.0916,-0.150202
-0.0813,-0.111007
-0.0786,-0.0721882
-0.0708,-0.0343395
-0.0556,0.00224921
-0.0353,0.037379
-0.0126,0.070866
0.0027,0.102071
0.0229,0.130955
0.0407,0.157237
0.0609,0.18093
0.0687,0.201323
0.0714,0.217918
0.0792,0.230787
0.0769,0.239344
0.0697,0.243181
0.0524,0.2416
0.0327,0.234248
-0.0071,0.219859
-0.0193,0.199604
-0.0415,0.173305
-0.0363,0.142825
-0.041,0.108617
-0.0283,0.0725293
-0.0055,0.036413
-0.0153,-0.00013564
-0.0275,-0.0365748
-0.0372,-0.0721611
-0.0445,-0.106144
-0.0692,-0.138908
-0.0589,-0.16829
-0.0437,-0.193135
-0.0184,-0.212017
-0.0007,-0.224471
0.0271,-0.229376
0.0323,-0.227463
0.0626,-0.217432
0.0853,-0.19948
0.0981,-0.174311
0.116,-0.142171
0.139,-0.103348
0.151,-0.0590817
0.174,-0.0097203
0.189,0.0434609
0.215,0.100018
0.215,0.157595
0.225,0.215298
0.218,0.270968
0.221,0.323682
0.214,0.371732
0.201,0.413562
0.184,0.447786
0.174,0.473784
0.162,0.490816
0.145,0.498174
0.133,0.495851
0.13,0.484438
0.108,0.463351
0.0909,0.433158
0.0587,0.393614
0.0339,0.34562
0.0167,0.290461
-0.0105,0.228734
-0.0278,0.162072
-0.0425,0.0920098
-0.0722,0.0191742
-0.102,-0.0552784
-0.112,-0.129049
-0.121,-0.200515
-0.126,-0.267974
-0.118,-0.329257
-0.116,-0.383191
-0.113,-0.428565
-0.103,-0.464065
-0.12,-0.490425
-0.11,-0.506176
-0.117,-0.511992
-0.129,-0.508517
-0.139,-0.496321
-0.129,-0.475091
-0.126,-0.445795
-0.125,-0.409459
-0.105,-0.366096
-0.0999,-0.317369
-0.112,-0.265512
-0.124,-0.212205
-0.137,-0.159174
-0.154,-0.108281
-0.159,-0.0604513
-0.168,-0.0171282
-0.156,0.0217311
-0.153,0.0550954
-0.15,0.0823827
-0.147,0.103193
-0.139,0.117575
-0.134,0.125408
-0.134,0.126551
-0.136,0.121074
-0.143,0.108996
-0.156,0.0903135
-0.155,0.0661816
-0.15,0.0376286
-0.122,0.00694454
-0.105,-0.0249716
-0.0793,-0.0563678
-0.0666,-0.0865896
-0.0713,-0.115605
-0.071,-0.142562
-0.0658,-0.166571
-0.048,-0.186282
-0.0327,-0.201047
-0.0175,-0.210283
-0.0122,-0.214134
0.0055,-0.211838
0.0158,-0.203636
0.0261,-0.189665
0.0363,-0.170208
0.0466,-0.145668
0.0393,-0.117568
0.0371,-0.0866114
0.0224,-0.0544298
0.0201,-0.0215171
-0.0046,0.00995173
-0.0068,0.0399152
0.0059,0.0684757
0.0237,0.0955743
0.0414,0.121024
0.0517,0.144258
0.0594,0.164884
0.0847,0.183669
0.0825,0.199264
0.0702,0.210752
0.0555,0.217537
0.0407,0.219239
0.041,0.216473
0.0637,0.210741
0.0765,0.202277
0.0892,0.191693
0.087,0.178784
0.0873,0.164032
0.095,0.148297
0.0878,0.131335
0.0705,0.112854
0.0483,0.092648
0.021,0.0704327
0.0163,0.0474431
-0.001,0.0234354
-0.0132,-0.00110186
-0.0205,-0.0255608
-0.0127,-0.0486533
-0.0125,-0.0700928
-0.0122,-0.0893925
-0.002,-0.105565
0.0008,-0.118485
0.0035,-0.127871
0.0038,-0.133676
0.0115,-0.135439
0.0168,-0.133196
0.0195,-0.127151
0.0047,-0.118509
-0.0175,-0.108361
-0.0348,-0.097275
-0.047,-0.0856971
-0.0493,-0.0736645
-0.064,-0.062259
-0.0613,-0.0511124
-0.0585,-0.0404175
-0.0833,-0.0319375
-0.0856,-0.0251376
-0.0953,-0.0206128
-0.105,-0.0186431
-0.135,-0.0206005
-0.145,-0.0259064
-0.152,-0.0343933
-0.164,-0.0462121
-0.174,-0.0611416
-0.174,-0.0783906
-0.171,-0.0972831
-0.168,-0.117217
-0.163,-0.13748
-0.165,-0.157832
-0.143,-0.176445
-0.13,-0.19288
